observationid,mediaid,vote,content,classid,family,genus,species,author,date,location,latitude,longitude,yearinclef,observationid2014,imageid2014,learntag
35115,58094,4,Flower,2430,Cistaceae,Helianthemum,Helianthemum nummularium (L.) Mill.,liliane roubaudi,2012-5-12,Nans-les-Pins,,,PlantCLEF2014,10998,24509,Train
26322,58096,2,Flower,493,Asteraceae,Bellis,Bellis perennis L.,Unknown661,2013-5-18,,,,PlantCLEF2014,19233,27642,Train
2472,58105,3.5,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,claire felloni,2012-7-20,Saint-Coulomb,48.69154,-1.93015,ImageCLEF2013,11887,27410,Train
38615,58122,4,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,pierre bonnet,2013-5-1,Villeneuve-lès-Maguelone,,,PlantCLEF2014,16939,44885,Train
10219,58128,3,Flower,4436,Ranunculaceae,Clematis,Clematis vitalba L.,herve goeau,2013-7-21,Feugarolles,48.65283,2.31433,PlantCLEF2014,5438,33368,Train
16365,58166,4,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,jean-luc gorremans,2012-6-9,Auvers-Saint-Georges,48.48988,2.22937,PlantCLEF2014,7551,28539,Train
28469,58189,4,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,jean-jacques houdre,2012-6-7,Planfoy,45.405,4.43389,PlantCLEF2014,3639,30812,Train
36259,58203,4,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,roland launay,2011-5-21,Saint-Michel-les-Portes,44.86124,5.62533,PlantCLEF2014,11397,31129,Train
20083,58262,4,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,emmanuel andres,2012-7-22,Hochfelden,48.74849,7.56625,PlantCLEF2014,1614,38772,Train
27030,58287,4,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,alain riviere,1800-1-1,Saint-Mamet,42.78278,0.60444,PlantCLEF2014,10449,23701,Train
18198,5833,3,Flower,493,Asteraceae,Bellis,Bellis perennis L.,Unknown688,2013-4-26,Bures-sur-Yvette,48.70033,2.17283,PlantCLEF2014,3932,8600,Train
25955,58362,4,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,thierry pernot,1800-1-1,,,,PlantCLEF2014,4094,44857,Train
13438,58367,3,Flower,4369,Primulaceae,Primula,Primula veris L.,catherine mahyeux,2009-4-6,Mérens-les-Vals,,,PlantCLEF2014,11952,3345,Train
4550,58373,3,Flower,4369,Primulaceae,Primula,Primula veris L.,herve goeau,2013-4-1,Vienne,48.84187,2.22709,PlantCLEF2014,15865,40833,Train
36541,58374,3,Flower,9930,Orchidaceae,Epipactis,Epipactis helleborine (L.) Crantz,mathieu menand,2009-6-10,Murs,,,ImageCLEF2013,9861,27248,Train
29143,58395,2.5,Flower,30491,Violaceae,Viola,Viola tricolor L.,martin serre,2012-3-29,Indre,47.19996,-1.68917,PlantCLEF2014,2027,47758,Train
11829,58403,2,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,martin legaye,2014-4-18,Lussan,44.15432,4.36399,PlantCLEF2015,,,Train
36220,58415,3,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,jean-claude echardour,2010-6-26,Saffré,47.49689,-1.59442,PlantCLEF2014,13210,8922,Train
6975,58420,3,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,pierre bonnet,2013-6-22,Montpellier,43.598,3.90067,PlantCLEF2014,4749,14090,Train
37873,5845,3.5,Flower,4411,Ranunculaceae,Anemone,Anemone nemorosa L.,gerard calberac,2012-4-2,Boncourt-le-Bois,47.12582,5.02073,ImageCLEF2013,14029,863,Train
38681,58452,3,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,pierre bonnet,2013-6-22,Montpellier,43.598,3.90067,PlantCLEF2014,9010,23263,Train
29520,58495,3.5,Flower,1286,Asteraceae,Urospermum,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,julien champ,2013-5-25,Montpellier,,,PlantCLEF2014,3271,14928,Train
36102,585,3,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,herve goeau,2013-8-8,Sainte-Geneviève-des-Bois,48.64801,2.33587,PlantCLEF2014,4884,5058,Train
32365,58571,3,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,michel sourioux,2012-4-29,Saint-Julien-le-Vendômois,45.42867,1.33201,PlantCLEF2014,3578,60697,Train
35689,58579,3,Flower,4436,Ranunculaceae,Clematis,Clematis vitalba L.,Unknown544,2010-8-1,Bugarach,42.88333,2.35,ImageCLEF2013,17784,28288,Train
36085,58626,3,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,cecile robin,2013-5-13,,,,PlantCLEF2014,8231,47925,Train
2155,58628,5,Flower,1286,Asteraceae,Urospermum,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,liliane roubaudi,2013-5-30,Agde,,,PlantCLEF2014,6020,35133,Train
33878,5871,3,Flower,786,Asteraceae,Eupatorium,Eupatorium cannabinum L.,nicolas bony,2012-7-16,Essert-Romand,46.19445,6.63368,PlantCLEF2014,9364,52068,Train
8750,58749,3,Flower,6538,Orchidaceae,Anacamptis,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",paul fabre,2010-5-13,La Couvertoirade,43.84443,3.26981,ImageCLEF2013,15599,3087,Train
596,58809,5,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,jonathan dobigeon,2013-3-9,Le Marillais,47.35688,-1.05831,PlantCLEF2014,5465,60039,Train
23145,5882,2,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,emmanuel stratmains,2012-6-20,Neuville-sur-Sarthe,48.07604,0.21445,PlantCLEF2014,14300,60431,Train
4042,58850,3,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,jean-pascal milcent,2011-4-26,Durfort-et-Saint-Martin-de-Sossenac,43.9736,3.98056,PlantCLEF2014,17150,53643,Train
27744,58861,3,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,liliane roubaudi,2008-6-6,Gresse en Vercors,,,PlantCLEF2014,4596,20207,Train
32182,58897,3,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,mathieu menand,2006-6-3,Batz-sur-Mer,,,PlantCLEF2014,7914,59950,Train
34707,58908,4,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,gilles salama,2013-6-9,Pin-Balma,43.61212,1.52635,PlantCLEF2014,7434,11742,Train
11603,58924,3.5,Flower,5148,Salicaceae,Salix,Salix caprea L.,herve goeau,2013-3-24,Sainte-Geneviève-des-Bois,48.8567,2.24104,PlantCLEF2014,6379,33829,Train
34930,58942,3,Flower,6512,Orchidaceae,Ophrys,Ophrys lutea Cav.,yoan martin,2013-4-19,,38.09371,12.78321,PlantCLEF2014,14110,21741,Train
37384,58945,4,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,paul fabre,2010-3-20,Lauret,,,PlantCLEF2014,16134,35512,Train
10517,58969,4,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,bernard ginesy,2013-5-22,Marseille,,,PlantCLEF2014,13465,25865,Train
41691,58986,4,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,liliane roubaudi,2013-6-3,Bussac-Forêt,,,PlantCLEF2014,8683,54955,Train
22924,59020,3,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,tlecerf,2014-8-24,La Flotte,46.17451,-1.28778,PlantCLEF2015,,,Train
9124,59037,3,Flower,6538,Orchidaceae,Anacamptis,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",julien barataud,2006-5-9,Pleslin-Trigavou,,,ImageCLEF2013,18353,29689,Train
8541,5904,3,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,bernard andrieu,2013-6-9,La Tour-sur-Orb,43.65285,3.18015,PlantCLEF2014,1747,24997,Train
19863,59046,3,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,jean-francois rouffet,2011-6-21,Belmont,,,ImageCLEF2013,6993,36593,Train
20878,59086,4,Flower,4034,Papaveraceae,Glaucium,Glaucium flavum Crantz,thierry pernot,1800-1-1,,,,PlantCLEF2014,18768,27393,Train
24804,59137,3,Flower,4353,Primulaceae,Primula,Primula vulgaris Huds.,liliane roubaudi,2013-4-1,Marcy-l'Étoile,,,PlantCLEF2014,11266,58595,Train
15073,59167,4,Flower,5148,Salicaceae,Salix,Salix caprea L.,herve goeau,2013-4-8,Sainte-Geneviève-des-Bois,48.8567,2.24104,PlantCLEF2014,17662,49162,Train
13468,59205,3,Flower,4034,Papaveraceae,Glaucium,Glaucium flavum Crantz,pierre bonnet,2013-6-22,Montpellier,43.598,3.90067,PlantCLEF2014,5195,14308,Train
31386,59274,3,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,mathieu menand,2008-7-6,Gruissan,,,ImageCLEF2013,2193,30359,Train
6785,59280,3,Flower,32201,Orchidaceae,Ophrys,Ophrys virescens Philippe,emmanuel stratmains,2012-4-11,Roquebrune-sur-Argens,43.44286,6.64212,PlantCLEF2014,9241,34024,Train
23785,59284,3,Flower,6434,Orchidaceae,Dactylorhiza,Dactylorhiza fuchsii (Druce) Soó,christophe girod,2004-8-4,La Pesse (39),,,ImageCLEF2013,9458,37706,Train
18625,59298,4.5,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,julien barbe,2013-3-25,Castries,43.67317,3.99017,PlantCLEF2014,17275,36010,Train
12895,59314,3,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,clemence bes,2008-6-28,Passy,45.9676,6.82144,ImageCLEF2013,13484,55080,Train
8938,5932,4.75,Flower,4411,Ranunculaceae,Anemone,Anemone nemorosa L.,liliane roubaudi,2013-4-1,Marcy-l'Étoile,,,PlantCLEF2014,10953,2666,Train
4019,59349,3,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,thierry pernot,1800-1-1,,,,PlantCLEF2014,3988,12683,Train
22785,59365,5,Flower,1286,Asteraceae,Urospermum,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,daniel barthelemy,1800-1-1,Puéchabon,43.71483,3.61483,PlantCLEF2014,7937,21592,Train
38079,59373,4,Flower,691,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,liliane roubaudi,2012-6-2,Gruissan,,,PlantCLEF2014,8925,52759,Train
10624,59455,3,Flower,493,Asteraceae,Bellis,Bellis perennis L.,claude figureau,2010-4-15,jardin prairie,,,PlantCLEF2014,1759,57597,Train
31958,59461,3,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,samuel dufour-kowalski,2012-11-26,St Leu Les brules de St Leu,-21.10527,55.38092,PlantCLEF2015,,,Train
14695,59518,3,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,christophe girod,2003-3-21,Frontignan (La Gardiole) (34),,,ImageCLEF2013,17021,29408,Train
1916,59562,3.5,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,marie portas,2012-3-19,Hyères,,,ImageCLEF2013,6710,42025,Train
41545,59656,3,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,emmanuel stratmains,2013-4-26,Saint-Raphaël,43.41577,6.85289,PlantCLEF2014,10685,50271,Train
36944,59679,3,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,ans gorter,2014-5-24,Province de Cadix,41.67142,-0.25414,PlantCLEF2015,,,Train
3152,59693,3,Flower,4034,Papaveraceae,Glaucium,Glaucium flavum Crantz,mathieu menand,2009-5-19,Servian,,,ImageCLEF2013,2216,60767,Train
10392,59696,4,Flower,4034,Papaveraceae,Glaucium,Glaucium flavum Crantz,pierre bonnet,2013-6-22,Montpellier,43.598,3.90067,PlantCLEF2014,5085,33717,Train
567,59720,4,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,liliane roubaudi,2010-11-19,La Réunion,,,PlantCLEF2015,,,Train
5121,59745,3,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,jean-jacques houdre,2009-5-31,Banne,,,ImageCLEF2013,1106,33732,Train
33843,59763,3,Flower,493,Asteraceae,Bellis,Bellis perennis L.,Unknown104,2013-5-1,Aix-en-Provence,43.5665,5.39483,PlantCLEF2014,14467,54829,Train
23647,59847,3.5,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,gregoire duche,2012-5-26,Le Pont-de-Montvert,44.3638,3.73641,ImageCLEF2013,9905,36800,Train
3498,59874,3.5,Flower,4026,Papaveraceae,Chelidonium,Chelidonium majus L.,olivier iborra,2007-4-27,Blyes,,,PlantCLEF2014,4464,29132,Train
20222,599,4,Flower,493,Asteraceae,Bellis,Bellis perennis L.,cagna,2013-4-7,,,,PlantCLEF2014,8583,26011,Train
8372,59998,3,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,daniel mathieu,2007-5-15,Prades-le-Lez,,,ImageCLEF2013,4398,59381,Train
4302,6013,3,Flower,9930,Orchidaceae,Epipactis,Epipactis helleborine (L.) Crantz,liliane roubaudi,2013-8-6,Chamonix-Mont-Blanc,,,PlantCLEF2014,411,6327,Train
4107,60133,3,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,jean-jacques houdre,2012-5-9,La Canourgue,44.44222,3.23861,PlantCLEF2014,13989,2847,Train
15197,60199,3,Flower,4460,Ranunculaceae,Anemone,Anemone hepatica L.,barbara,2014-3-2,Carros,43.77824,7.18229,PlantCLEF2015,,,Train
26207,60224,4,Flower,4026,Papaveraceae,Chelidonium,Chelidonium majus L.,jmb,2014-4-25,Sainte-Nathalène,44.92665,1.30581,PlantCLEF2015,,,Train
39856,6024,1,Flower,8534,Ranunculaceae,Aconitum,Aconitum napellus L.,andre merle,2012-9-2,Trient,,,PlantCLEF2014,7072,40738,Train
36886,60275,4,Flower,8534,Ranunculaceae,Aconitum,Aconitum napellus L.,thierry pernot,1800-1-1,,,,PlantCLEF2014,208,4627,Train
20986,6029,3,Flower,4436,Ranunculaceae,Clematis,Clematis vitalba L.,paul fabre,2013-8-4,Montferrier-sur-Lez,43.65753,3.86485,PlantCLEF2015,,,Train
41330,60295,4,Flower,9930,Orchidaceae,Epipactis,Epipactis helleborine (L.) Crantz,yoan martin,2010-7-8,Avolsheim,48.56173,7.50006,ImageCLEF2013,1235,53060,Train
17011,60340,3,Flower,326,Aquifoliaceae,Ilex,Ilex aquifolium L.,michel pourchet,2006-4-26,Champ-sur-Drac,,,ImageCLEF2013,4359,56344,Train
17171,60347,4,Flower,4034,Papaveraceae,Glaucium,Glaucium flavum Crantz,pierre bonnet,2013-5-24,,,,PlantCLEF2014,2914,4698,Train
9197,60420,3,Flower,151,Apiaceae,Daucus,Daucus carota L.,claire sutter,2009-7-1,Hochfelden,48.74974,7.57799,PlantCLEF2014,17676,34104,Train
27784,6045,3,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,jean-jacques houdre,2012-8-24,Saint-Genest-Malifaux,45.33298,4.42118,PlantCLEF2014,18061,41139,Train
21648,60460,3,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,ugla le velu,2014-6-10,Toulouse,43.62743,1.47231,PlantCLEF2015,,,Train
11985,60575,3,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,herve goeau,2013-7-29,Sainte-Geneviève-des-Bois,48.64647,2.3178,PlantCLEF2014,3350,27812,Train
27969,60591,3,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,samuel dufour-kowalski,2012-11-26,St Leu Les brules de St Leu,-21.10527,55.38092,PlantCLEF2015,,,Train
22587,60617,3,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,paul fabre,2011-3-26,Saint-Gilles,,,ImageCLEF2013,15166,44514,Train
33264,60675,3,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,bernard andrieu,2013-7-5,La Tour-sur-Orb,43.67764,3.1342,PlantCLEF2014,13565,34909,Train
3324,60688,3,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,bertrand aucouturier,2013-7-31,Lassur,43.07223,1.93472,PlantCLEF2014,5566,33854,Train
17234,60747,3,Flower,6564,Orchidaceae,Serapias,Serapias vomeracea (Burm.f.) Briq.,paul fabre,2010-5-24,Berrias-et-Casteljau,44.38669,4.20255,PlantCLEF2014,11759,157,Train
30542,60748,4,Flower,151,Apiaceae,Daucus,Daucus carota L.,thierry pernot,1800-1-1,,,,PlantCLEF2014,7007,16373,Train
27876,60753,4,Flower,4411,Ranunculaceae,Anemone,Anemone nemorosa L.,alain riviere,2013-4-10,Pessac,44.80652,-0.67323,PlantCLEF2014,17495,5567,Train
40446,60825,5,Flower,8534,Ranunculaceae,Aconitum,Aconitum napellus L.,liliane roubaudi,2013-8-23,Samoëns,,,PlantCLEF2015,,,Train
665,60844,4,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,hugues haeffner,2013-4-28,Aillières-Beauvoir,48.40146,0.32049,PlantCLEF2014,6687,19987,Train
13339,60869,4,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,herve goeau,2013-4-1,Meyssiès,48.84187,2.22709,PlantCLEF2014,12253,2832,Train
29520,60878,3.5,Flower,1286,Asteraceae,Urospermum,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,julien champ,2013-5-25,Montpellier,,,PlantCLEF2014,3271,32017,Train
19892,60898,3,Flower,9930,Orchidaceae,Epipactis,Epipactis helleborine (L.) Crantz,thierry pernot,1800-1-1,,,,PlantCLEF2014,11733,39801,Train
32584,60913,2.5,Flower,1286,Asteraceae,Urospermum,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,marie therese goupil,2012-5-12,Narbonne,43.12741,2.8984,PlantCLEF2014,14012,41480,Train
23842,6098,3,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,julien barataud,2007-5-10,Olette,,,PlantCLEF2014,16847,28333,Train
13567,6099,3,Flower,151,Apiaceae,Daucus,Daucus carota L.,daniel mathieu,2008-7-22,Prades-le-Lez,,,PlantCLEF2014,9425,8122,Train
19829,61003,1,Flower,8708,Apiaceae,Astrantia,Astrantia major L.,mathilde duverger,2014-8-14,Sixt-Fer-à-Cheval,46.08948,6.83472,PlantCLEF2015,,,Train
34806,61029,3,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,bertrand bui,2011-5-25,Paris,43.16954,5.5906,ImageCLEF2013,2607,8427,Train
15073,61049,3,Flower,5148,Salicaceae,Salix,Salix caprea L.,herve goeau,2013-4-8,Sainte-Geneviève-des-Bois,48.8567,2.24104,PlantCLEF2014,17662,37145,Train
21719,61062,3,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,christophe feliciaggi,2014-6-12,Malras,43.0642,2.17394,PlantCLEF2015,,,Train
41109,6109,3,Flower,32201,Orchidaceae,Ophrys,Ophrys virescens Philippe,thierry pernot,1800-1-1,,,,PlantCLEF2014,7459,10440,Train
38168,61098,3.5,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,mic,2013-9-15,Sainte-Croix,44.39436,1.97986,PlantCLEF2014,6331,49435,Train
9957,61259,3,Flower,691,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,daniel mathieu,2009-8-5,Loctudy,,,PlantCLEF2014,7127,29309,Train
28554,61318,3,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,christophe girod,2003-6-4,Gruissan (Puech Redon) (11),,,ImageCLEF2013,19391,33811,Train
10468,6135,4,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,jean-paul waechter,2013-8-17,Lama,42.57593,9.17328,PlantCLEF2014,4386,2710,Train
27693,61354,4,Flower,6434,Orchidaceae,Dactylorhiza,Dactylorhiza fuchsii (Druce) Soó,alain bigou,2014-7-15,Aston,42.63507,1.71609,PlantCLEF2015,,,Train
41416,61386,3,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,paul fabre,2010-5-24,Lablachère,44.45388,4.21051,PlantCLEF2014,233,32289,Train
19820,61421,4,Flower,691,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,liliane roubaudi,2013-8-11,Pollionnay,,,PlantCLEF2014,15084,11829,Train
37734,61430,4,Flower,4411,Ranunculaceae,Anemone,Anemone nemorosa L.,florent beck,2013-4-10,Hélette,43.30994,-1.27562,PlantCLEF2014,15908,19586,Train
34428,61451,3,Flower,6509,Orchidaceae,Ophrys,Ophrys passionis Sennen,daniel mathieu,2009-4-19,Avignon,,,PlantCLEF2015,,,Train
27147,61457,3,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,julien barataud,2006-6-14,Plévenon,,,ImageCLEF2013,14913,40823,Train
41219,61459,4,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,hugues tinguy,2012-7-5,Châtillon-en-Diois,,,PlantCLEF2014,17359,50826,Train
23116,61521,3,Flower,493,Asteraceae,Bellis,Bellis perennis L.,pierre bonnet,2011-3-20,Palavas-les-Flots,43.65188,3.86169,PlantCLEF2014,13209,4072,Train
20413,61531,2,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,thierry pernot,1800-1-1,,,,PlantCLEF2014,6464,9067,Train
32009,61629,3.5,Flower,6509,Orchidaceae,Ophrys,Ophrys passionis Sennen,genevieve botti,2013-4-3,Marseille,,,PlantCLEF2015,,,Train
38327,61697,4,Flower,493,Asteraceae,Bellis,Bellis perennis L.,alexis joly,2014-3-8,Clermont-L'Hérault,43.6469,3.38675,PlantCLEF2015,,,Train
13190,6175,4,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,jean-claude echardour,2013-7-26,Saffré,47.52192,-1.52036,PlantCLEF2014,14655,14058,Train
30535,61770,3,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,genevieve botti,2006-6-9,Gresse-en-Vercors,,,PlantCLEF2014,15642,11030,Train
19488,61771,3,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,daniel barthelemy,2013-6-22,Conques,44.59933,2.39783,PlantCLEF2014,16339,12487,Train
5396,61777,3,Flower,691,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,daniel mathieu,2009-8-5,Loctudy,,,PlantCLEF2014,18118,57784,Train
29875,6180,3,Flower,6415,Orchidaceae,Orchis,Orchis anthropophora (L.) All.,julien barataud,2007-5-19,Chasteaux,,,PlantCLEF2014,5273,470,Train
28847,61822,4,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,herve goeau,2012-5-2,Paris,,,ImageCLEF2013,13709,12952,Train
7238,61829,3,Flower,6415,Orchidaceae,Orchis,Orchis anthropophora (L.) All.,pablo behague,1800-1-1,,,,PlantCLEF2014,7203,25278,Train
10750,61833,4,Flower,6512,Orchidaceae,Ophrys,Ophrys lutea Cav.,claude figureau,2004-5-22,Aude Bucharach,,,PlantCLEF2014,14385,48421,Train
37342,6184,4,Flower,8534,Ranunculaceae,Aconitum,Aconitum napellus L.,hugues tinguy,2012-7-25,Linthal,,,PlantCLEF2014,5974,2637,Train
16050,61993,5,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,liliane pessotto,2012-3-28,Caussade,44.17365,1.5383,PlantCLEF2014,9758,9355,Train
29178,6200,3,Flower,4353,Primulaceae,Primula,Primula vulgaris Huds.,herve goeau,2013-4-1,Meyssiès,48.84187,2.22709,PlantCLEF2014,10534,20686,Train
9820,62002,3,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,thierry pernot,1800-1-1,,,,PlantCLEF2014,8384,1115,Train
39477,62021,3.5,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,bertrand bui,2012-5-14,Paris,43.39967,5.34849,ImageCLEF2013,13809,34184,Train
6821,62025,4,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,alain bigou,2010-7-4,Eyne,,,PlantCLEF2014,17126,54289,Train
28692,6203,4,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,claude figureau,2004-5-21,Aude Maras Val Rebenty,,,PlantCLEF2014,14025,22656,Train
14988,6205,4,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,jean-pascal milcent,2013-9-16,Montmaur,44.6016,5.90351,PlantCLEF2015,,,Train
27643,62080,3,Flower,4460,Ranunculaceae,Anemone,Anemone hepatica L.,julien barataud,2007-4-9,Conat,,,ImageCLEF2013,5894,31172,Train
4578,62124,4,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,amelie gaudriot,2011-6-9,Saône et Loire,45.9,5.53333,PlantCLEF2014,18816,19616,Train
40823,62147,3,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,jean-jacques houdre,2009-6-13,Albepierre-Bredons,,,ImageCLEF2013,6555,1571,Train
31659,62177,3,Flower,32201,Orchidaceae,Ophrys,Ophrys virescens Philippe,liliane roubaudi,2012-4-19,Comigne,,,PlantCLEF2014,13416,45352,Train
2847,62213,3,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,francois bahuaud,2004-6-7,Oudon,47.34596,-1.29024,PlantCLEF2014,18189,38892,Train
3053,6222,4,Flower,493,Asteraceae,Bellis,Bellis perennis L.,herve goeau,2013-4-17,Sainte-Geneviève-des-Bois,48.8567,2.24104,PlantCLEF2014,3087,2473,Train
8434,62226,2,Flower,4460,Ranunculaceae,Anemone,Anemone hepatica L.,emmanuel stratmains,2013-5-1,Beynes,43.94784,6.24646,PlantCLEF2014,2999,39644,Train
10982,62232,3.5,Flower,6512,Orchidaceae,Ophrys,Ophrys lutea Cav.,julien barataud,2008-4-8,Fabrègues,,,ImageCLEF2013,5740,56244,Train
3374,62239,3,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,genevieve botti,2012-7-5,Tours,,,ImageCLEF2013,18996,22030,Train
33847,62251,4,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,gisele arliguie,2010-8-6,Blanzat,45.82894,3.0779,PlantCLEF2014,7895,5127,Train
33070,62252,3,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,melie portal,2011-8-13,Lalbenque,,,PlantCLEF2014,1799,34557,Train
30542,62262,4,Flower,151,Apiaceae,Daucus,Daucus carota L.,thierry pernot,1800-1-1,,,,PlantCLEF2014,7007,22615,Train
2447,62292,3,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,christophe girod,2008-1-21,Moloy,,,PlantCLEF2014,15520,8523,Train
13572,62302,3,Flower,151,Apiaceae,Daucus,Daucus carota L.,genevieve botti,2012-6-8,Marseille,,,PlantCLEF2014,6009,51454,Train
